Finalloss		LRloss			HRloss			CLoss
29944.27171921771	4183.6124240839945	4218.372007620351	24889.177226780568
702.4631225061668	141.39637212750398	143.7381606308715	530.4456874497945
265.10811765137237	45.684508429672114	53.75820398859325	202.21301197684468
180.0595665536353	29.797641150412957	37.158712255993244	136.9413260675595
152.2547561787342	27.05146876822067	33.781753594707126	113.0627088303829
130.894521376538	23.642864707977846	26.628760356938294	99.53718807800416
3427.707778739874	1284.3191534167283	952.4223334021148	2218.4216146544136
487.6055710674087	157.41141908521894	126.01577306828985	330.107514182075
268.7305436006987	70.34827165499352	60.42131914500058	194.23957012469938
141.02368104123514	27.933714273100513	29.615026539077345	105.82191164753772
104.76996058131073	16.959330784699063	19.82028807168897	81.55780635268194
91.35975037723728	15.545421936885393	17.01814999215801	71.23251599770218
91.19692372179718	16.834997972632905	16.527750368599825	71.30217375867079
82.63654920444684	16.87295155470647	16.718045266628767	62.54391362687677
74.37733536080447	12.491823126936895	14.935583397376071	56.94338733804103
68.30999348726543	11.710509742798518	13.176429718439039	52.791461820266704
67.84779026202878	11.221937885816219	12.242214824375026	53.361187860490524
66.11141449591797	11.499940230154477	12.588301386470848	51.22312506341625
69.02904283638233	11.739867700254198	12.720982642450885	53.96008665388062
69.35996404161054	10.78627985861825	12.456690197163349	54.74601787272353
66.68927345260468	10.741074003837664	12.623305888431569	51.91775276340559
62.22422127706023	8.88763480759354	11.344112784514156	49.102581531027376
65.63424518118396	9.631407150844318	12.025340041923803	51.68262370909129
68.00884107129468	10.27726913713842	12.461883103156149	53.49150414071084
65.42704382396454	8.717465610833488	11.841914603943264	51.84163609785459
72.39707941208798	9.601527125578086	13.423400774390435	57.05337321258192
64.21655948889286	7.6696222572995	10.50089527338175	52.181739764051194
68.52467758989127	9.866998768345884	12.02197360579107	54.529304230431016
61.849238252128245	10.29416456968279	11.000710893269535	48.789694444922134
60.02275161537534	9.766512468262048	11.403913402367435	46.66553571935549
58.92667179583002	9.976673418509318	10.340534997056377	46.590802115071774
64.1279380558118	9.211682257082105	10.372917726614727	51.91268387778065
55.997368441639395	6.051495287061981	8.986408136668915	45.80066124755808
55.06028471563684	6.130750928563959	9.00689017241685	44.827244357507205
49.551695660347875	6.223850009077443	7.952064452470693	40.3548612060617
49.615821523132745	5.880807006875104	8.10822783985626	40.33143228190146
52.10022410166728	5.905688279369516	8.483901772841064	42.43518467295232
50.18249277617204	5.655666261979845	8.248762676918897	40.802596846857185
50.646750934253824	5.379179258756163	8.189346008903222	41.38156907359938
49.932768580597134	5.964800149015911	8.676739796376411	40.06306875441755
49.772511359166444	6.574533691640472	8.508204459526628	39.949400161311736
51.16174089197422	6.340292727760518	8.519701099988422	41.37398124643369
56.8266720923544	8.105117566534002	10.33490972474033	44.87073885430725
53.314268579275215	8.732142128344732	10.754901410231565	40.812938743374694
53.28705565411145	9.124327120695352	9.3450593271515	42.117130902820875
47.92661466364151	6.569971306218215	8.066114706930891	38.546505695466976
49.51478036286041	5.952326112440393	7.663000461366299	40.66131467900603
43.84570676900517	5.562690912775015	6.955248927600254	35.77791965884992
45.31113130255902	6.6090135565943635	7.198272755955225	36.79105583528492
46.59437349383723	5.821462240911028	7.646439194391102	37.78364185126393
50.815329244710156	6.917354163065866	8.055794733540681	41.3760636785563
50.003084641284964	6.940068264358762	8.146078695256167	40.468992293157044
47.12652613209441	5.635881974589937	7.975697627117904	38.02365211005852
46.604954997145924	6.223222861495687	7.600277215575954	37.76003320927083
